;FAIXA ETÁRIA;SEXO;COR/RAÇA;SITUAÇÃO DE CONCLUSÃO;IDIOMA;RENDA;NOTA_CN;NOTA_MT;NOTA_CH;NOTA_LC;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO;NOTAS
2874;1;1;1;0;1;1;433.9;387.1;355.4;320.6;80.0;80.0;80.0;80.0;0.0;320.0;363.4
2875;4;0;4;1;1;1;443.6;415.3;517.2;473.5;120.0;120.0;140.0;120.0;120.0;620.0;493.9200000000001
2876;2;1;4;1;1;1;521.0;587.4;432.7;553.0;140.0;140.0;140.0;140.0;140.0;700.0;558.8199999999999
2877;5;0;4;1;0;1;438.6;427.0;405.5;403.5;80.0;120.0;80.0;100.0;40.0;420.0;418.92
2878;0;0;1;0;1;1;384.1;627.2;461.6;420.2;120.0;80.0;60.0;100.0;40.0;400.0;458.62000000000006
2879;0;0;4;0;1;7;454.9;683.6;512.4;535.1;140.0;180.0;120.0;120.0;160.0;720.0;581.2
2880;5;0;5;1;1;1;465.6;357.4;424.7;437.5;80.0;120.0;120.0;120.0;60.0;500.0;437.04
2881;2;0;4;1;0;1;398.2;410.8;529.8;486.1;100.0;180.0;120.0;160.0;140.0;700.0;504.98
2882;1;0;1;0;1;1;428.3;629.5;395.1;500.0;120.0;140.0;100.0;120.0;140.0;620.0;514.58
2883;2;0;4;0;1;2;515.4;578.6;386.1;489.6;120.0;200.0;120.0;140.0;120.0;700.0;533.9399999999999
2884;1;0;1;1;0;1;454.0;484.6;609.2;529.3;160.0;200.0;160.0;180.0;200.0;900.0;595.42
2885;9;1;3;1;0;1;534.6;689.2;538.0;484.5;160.0;200.0;140.0;160.0;200.0;860.0;621.26
2886;2;1;1;1;1;2;534.1;729.2;632.9;552.4;140.0;120.0;120.0;120.0;0.0;500.0;589.72
2887;2;0;4;1;1;1;380.7;420.2;384.3;429.2;60.0;120.0;80.0;80.0;160.0;500.0;422.88
2888;1;0;1;0;0;3;438.6;511.1;423.4;486.6;140.0;120.0;120.0;180.0;120.0;680.0;507.94
2889;2;0;5;1;0;1;385.0;465.4;359.1;425.1;120.0;160.0;120.0;140.0;160.0;700.0;466.92
2890;2;1;4;1;0;5;548.1401306566481;650.2712185105984;664.4;535.3;140.0;180.0;160.0;140.0;140.0;760.0;391.94
2891;1;1;4;0;0;3;436.8;465.3;450.2;439.1;120.0;120.0;140.0;140.0;180.0;700.0;498.28
2892;5;0;4;1;0;2;445.1;437.1;376.2;433.8;120.0;140.0;80.0;140.0;80.0;560.0;450.44
2893;0;0;1;0;1;13;417.2;424.4;531.7;523.4;120.0;40.0;40.0;100.0;40.0;340.0;447.34
2894;0;0;4;1;0;1;455.5;517.1;469.3;436.3;120.0;120.0;120.0;140.0;140.0;640.0;503.64
2895;1;0;4;0;0;0;450.6;557.3;397.9;487.6;160.0;120.0;140.0;160.0;120.0;700.0;518.6800000000001
2896;0;0;5;0;1;0;422.1;474.8;452.5;493.8;100.0;120.0;120.0;100.0;80.0;520.0;472.64
2897;4;0;5;1;0;0;514.8;443.2;598.7;555.8;120.0;120.0;120.0;120.0;60.0;540.0;530.5
2898;0;1;4;0;0;6;509.9;550.7;516.4;531.3;120.0;120.0;140.0;120.0;140.0;640.0;549.6600000000001
2899;4;0;4;1;0;2;536.6;581.4;542.9;546.6;120.0;120.0;120.0;140.0;80.0;580.0;557.5
2900;0;0;4;0;1;0;348.5;460.1;476.3;489.2;120.0;120.0;80.0;120.0;120.0;560.0;466.82
2901;3;0;4;1;0;2;500.5;435.7;523.7;525.3;100.0;120.0;120.0;140.0;80.0;560.0;509.04
2902;6;0;4;1;0;3;536.7;378.9;594.7;541.5;120.0;140.0;140.0;160.0;180.0;740.0;558.36
2903;1;0;1;0;1;0;505.3;420.0;425.7;537.1;140.0;120.0;140.0;140.0;100.0;640.0;505.62
2904;0;1;0;0;0;7;572.2;594.1;354.6;535.5;120.0;120.0;120.0;100.0;100.0;560.0;523.28
2905;1;1;5;0;1;1;434.6;410.6;448.5;525.5;0.0;0.0;0.0;0.0;0.0;0.0;363.84
2906;1;0;1;1;1;14;496.3;603.8;546.2;534.6;140.0;160.0;140.0;160.0;140.0;740.0;584.1800000000001
2907;2;1;4;1;0;1;404.9;423.2;431.6;402.3;100.0;120.0;120.0;120.0;120.0;580.0;448.4
2908;0;0;1;0;1;16;482.9;604.4;632.8;567.6;160.0;200.0;160.0;200.0;160.0;880.0;633.54
2909;15;0;4;0;1;1;404.9;396.9;362.3;374.0;80.0;120.0;120.0;120.0;40.0;480.0;403.62
2910;5;0;3;1;1;0;408.2;411.9;547.1;498.4;120.0;120.0;120.0;120.0;120.0;600.0;493.12
2911;1;1;1;0;1;7;601.0;616.3;657.6;603.8;120.0;120.0;140.0;120.0;120.0;620.0;619.74
2912;18;0;5;0;0;9;531.4;579.5;498.7;503.7;120.0;120.0;120.0;120.0;120.0;600.0;542.6600000000001
2913;2;0;1;1;1;3;590.3;680.8;650.5;553.3;160.0;200.0;200.0;160.0;200.0;920.0;678.98
2914;1;1;4;0;1;1;561.1;534.9;557.9;477.7;120.0;120.0;100.0;120.0;60.0;520.0;530.3199999999999
2915;9;0;4;1;0;1;404.3;466.1;519.9;395.7;120.0;120.0;100.0;100.0;0.0;440.0;445.2
2916;3;1;4;1;1;1;368.2;508.0;448.0;456.1;0.0;0.0;0.0;0.0;0.0;0.0;356.06000000000006
2917;1;0;3;0;1;0;479.4;524.2;553.0;445.9;80.0;80.0;80.0;80.0;60.0;380.0;476.5
2918;3;0;4;1;1;6;752.8;922.5;753.3;659.9;160.0;200.0;160.0;160.0;200.0;880.0;793.7
2919;11;1;1;1;0;6;513.3;673.8;661.9;552.2;160.0;200.0;140.0;140.0;160.0;800.0;640.24
2920;6;1;4;1;1;4;582.2;661.6;647.9;602.7;140.0;120.0;140.0;180.0;160.0;740.0;646.88
2921;2;0;1;1;1;1;418.2;541.1;598.1;553.7;100.0;120.0;120.0;160.0;100.0;600.0;542.22
2922;1;0;4;0;1;7;497.1;448.2;468.5732326041294;435.4640557488639;139.0754517607495;117.72494474932331;117.72494474932331;119.99999866972688;156.23163413853285;650.756974067656;189.06
2923;1;1;4;0;0;1;466.9;481.0;564.3;539.4;100.0;120.0;100.0;120.0;120.0;560.0;522.3199999999999
2924;1;0;4;0;0;1;400.9;379.0;469.1;473.3;0.0;0.0;0.0;0.0;0.0;0.0;344.46
2925;1;1;4;0;1;1;482.7;519.4;568.6;525.0;120.0;180.0;120.0;120.0;140.0;680.0;555.14
2926;1;1;1;0;1;3;530.7;631.0;606.2;558.4;100.0;120.0;120.0;140.0;180.0;660.0;597.26
2927;4;1;4;1;0;1;393.2;402.6;432.6;328.7;100.0;120.0;80.0;80.0;100.0;480.0;407.42
2928;2;0;4;0;0;2;451.3;440.3;414.5;453.7;120.0;120.0;120.0;80.0;0.0;440.0;439.96
2929;12;0;4;1;0;1;545.7;484.7;551.8;535.0;100.0;120.0;80.0;100.0;120.0;520.0;527.4399999999999
2930;2;0;1;1;0;8;640.7;781.2;701.2;609.9;160.0;200.0;180.0;200.0;180.0;920.0;730.6
2931;6;0;1;1;1;9;482.6;597.3;545.2;518.0;120.0;140.0;140.0;140.0;140.0;680.0;564.6200000000001
2932;2;0;1;1;0;0;470.2;591.4;552.7;528.4;120.0;120.0;120.0;100.0;80.0;540.0;536.5400000000001
2933;1;1;1;0;1;2;414.6;439.8;546.7;513.9;100.0;120.0;140.0;120.0;120.0;600.0;503.0
2934;0;1;1;0;1;3;531.8;601.5;485.0;493.9;120.0;180.0;120.0;120.0;120.0;660.0;554.4399999999999
2935;1;1;3;0;1;1;439.5;426.5;342.5;432.9;140.0;120.0;120.0;120.0;120.0;620.0;452.28
2936;1;0;5;0;0;1;473.5;358.7;444.3;409.5;120.0;120.0;80.0;120.0;140.0;580.0;453.2
2937;14;1;4;1;1;10;585.5;455.9;624.1;556.2;120.0;120.0;120.0;120.0;80.0;560.0;556.3399999999999
2938;3;0;1;1;0;2;443.2;563.4;509.8;390.8;100.0;120.0;100.0;100.0;180.0;600.0;501.44
2939;17;0;5;1;0;3;443.5;424.2;552.4;534.7;120.0;200.0;120.0;140.0;140.0;720.0;534.96
2940;5;0;4;1;1;2;390.0;438.3;392.8;452.5;120.0;180.0;120.0;140.0;160.0;720.0;478.72
2941;2;0;1;0;0;2;437.8;535.7;380.2;401.5;100.0;180.0;120.0;120.0;160.0;680.0;487.04
2942;4;0;1;1;0;1;402.2;406.8;429.9;444.0;120.0;120.0;80.0;100.0;0.0;420.0;420.58
2943;2;1;1;1;1;3;570.1;549.8;504.0;541.7;160.0;40.0;40.0;160.0;40.0;440.0;521.12
2944;2;0;2;1;1;2;407.3928003567624;438.56094936566177;392.5;450.1;120.0;120.0;80.0;120.0;40.0;480.0;264.52
2945;0;1;4;0;1;1;529.6;485.4;606.0;475.6;120.0;180.0;120.0;120.0;100.0;640.0;547.3199999999999
2946;2;0;1;1;1;0;355.4;389.2;405.2;465.5;140.0;200.0;140.0;200.0;160.0;840.0;491.06000000000006
2947;1;0;0;0;1;1;477.0;402.2;521.3;450.2;120.0;160.0;160.0;120.0;140.0;700.0;510.14
2948;16;1;4;1;0;3;456.0;480.7;555.5;504.9;100.0;40.0;40.0;120.0;40.0;340.0;467.4200000000001
2949;0;0;1;0;1;1;416.9;524.6;388.9;492.8;120.0;120.0;100.0;120.0;120.0;580.0;480.64
2950;2;0;4;1;0;3;445.5;455.0;378.4;342.8;0.0;0.0;0.0;0.0;0.0;0.0;324.34000000000003
2951;3;0;4;1;0;2;436.5;507.2;494.7;499.9;100.0;120.0;80.0;80.0;80.0;460.0;479.66
2952;3;0;5;1;1;1;386.8;596.4;516.2;536.7;160.0;200.0;180.0;200.0;200.0;940.0;595.22
2953;5;1;4;1;0;1;391.4;370.8;507.9;358.9;80.0;200.0;80.0;80.0;80.0;520.0;429.8
2954;2;1;1;1;1;5;473.6;561.5;441.8;458.2;120.0;120.0;100.0;120.0;60.0;520.0;491.0200000000001
2955;0;1;5;1;0;3;392.0;458.6;392.7;550.3;120.0;120.0;100.0;120.0;120.0;580.0;474.72
2956;0;0;1;0;1;1;413.4;456.8;369.6;404.2;100.0;40.0;40.0;100.0;20.0;300.0;388.8
2957;3;0;4;1;1;1;500.4;488.0;491.9;513.6;160.0;180.0;140.0;160.0;200.0;840.0;566.78
2958;0;1;4;0;1;1;514.7;673.8;567.5;500.5;120.0;180.0;120.0;120.0;140.0;680.0;587.3
2959;0;0;4;0;0;1;484.6;545.4;431.6;406.5;120.0;120.0;120.0;120.0;80.0;560.0;485.62
2960;0;0;4;0;1;1;507.8;472.7;551.7;507.4;100.0;200.0;140.0;160.0;60.0;660.0;539.9200000000001
2961;4;0;1;1;0;1;435.8;445.6;458.3;548.2;0.0;0.0;0.0;0.0;0.0;0.0;377.58
2962;1;1;4;1;1;1;528.4;460.9;517.1;448.7;120.0;180.0;120.0;120.0;140.0;680.0;527.02
2963;3;0;4;1;0;1;384.8;384.6;340.3;452.7;80.0;140.0;80.0;100.0;140.0;540.0;420.48
2964;9;1;1;1;0;6;539.7;417.0;445.9;385.2;80.0;120.0;100.0;100.0;20.0;420.0;441.56000000000006
2965;0;0;1;0;1;8;671.8;787.7;650.5;582.8;160.0;160.0;140.0;200.0;200.0;860.0;710.5600000000001
2966;7;1;4;1;0;2;504.1;628.6;549.0;475.9;120.0;120.0;120.0;120.0;100.0;580.0;547.52
2967;6;1;1;1;1;1;415.0;404.3;475.0;465.9;120.0;120.0;100.0;120.0;100.0;560.0;464.04
2968;1;1;1;0;1;3;694.8;776.5;661.9;652.2;140.0;200.0;140.0;160.0;200.0;840.0;725.08
2969;5;1;4;1;0;1;449.4;401.5;360.1;349.4;0.0;0.0;0.0;0.0;0.0;0.0;312.08000000000004
2970;2;0;1;1;0;1;537.2;635.8;557.2;560.3;160.0;200.0;180.0;200.0;180.0;920.0;642.1
2971;3;0;4;0;0;1;396.6;409.5;459.4;389.7;0.0;0.0;0.0;0.0;0.0;0.0;331.04
2972;14;0;1;1;1;5;448.4;467.1;491.2;419.8;120.0;120.0;120.0;100.0;80.0;540.0;473.3
2973;0;1;4;1;1;6;431.3;609.6;606.7;534.1;120.0;180.0;100.0;120.0;140.0;660.0;568.3399999999999
2974;2;0;5;1;1;6;489.9;616.8;517.0;494.1;140.0;180.0;140.0;120.0;140.0;720.0;567.5600000000001
2975;9;0;4;1;1;1;433.9;422.0;440.9;383.5;80.0;120.0;100.0;60.0;0.0;360.0;408.06
2976;3;0;4;1;0;3;485.4;543.0;442.2;573.9;160.0;200.0;180.0;160.0;200.0;900.0;588.9
2977;7;0;5;1;0;3;450.2;548.8;365.1;538.6;120.0;200.0;80.0;120.0;140.0;660.0;512.54
2978;1;1;4;0;0;1;453.4;364.6;518.5;403.1;80.0;120.0;80.0;100.0;80.0;460.0;439.92
2979;2;1;5;0;0;0;439.0;444.2;450.7;454.1;120.0;120.0;100.0;120.0;80.0;540.0;465.6
2980;1;0;1;1;1;1;459.2;602.6;518.3;548.8;120.0;120.0;120.0;120.0;160.0;640.0;553.78
2981;18;0;1;2;1;15;514.3;566.2;394.9;533.3;120.0;140.0;100.0;100.0;120.0;580.0;517.74
2982;0;1;1;0;1;1;470.5;508.4;576.1;421.7;140.0;160.0;100.0;120.0;100.0;620.0;519.3399999999999
2983;0;1;1;0;1;15;535.1;676.2;584.3;510.5;100.0;120.0;120.0;160.0;120.0;620.0;585.22
2984;1;0;4;1;1;2;492.8;418.3;550.8;567.1;120.0;120.0;100.0;120.0;40.0;500.0;505.8
2985;9;0;1;1;0;1;407.7;436.1;581.6;580.6;120.0;120.0;100.0;120.0;120.0;580.0;517.2
2986;4;1;1;1;0;3;508.0;575.5;577.3;507.9;0.0;0.0;0.0;0.0;0.0;0.0;433.74
2987;2;0;4;1;0;1;388.1;695.4;580.7;499.8;160.0;200.0;160.0;200.0;200.0;920.0;616.8
2988;1;0;4;0;0;4;475.4;486.8;563.0;536.1;120.0;140.0;120.0;160.0;140.0;680.0;548.26
2989;0;1;0;1;1;2;501.3;636.1;573.9;489.3;120.0;120.0;120.0;160.0;80.0;600.0;560.12
2990;0;1;4;0;1;16;565.3;721.5;593.2;553.3;180.0;200.0;180.0;180.0;200.0;940.0;674.6600000000001
2991;5;0;4;1;1;3;462.2;576.5;518.5;486.9;120.0;200.0;160.0;160.0;180.0;820.0;572.8199999999999
2992;9;0;4;1;0;3;556.5;404.5;511.0;390.6;100.0;200.0;160.0;180.0;160.0;800.0;532.52
2993;1;0;5;0;1;1;408.7;377.0;453.4;450.7;100.0;100.0;80.0;80.0;0.0;360.0;409.96
2994;0;1;4;0;0;2;450.9;445.4;436.2;432.4;80.0;120.0;120.0;160.0;100.0;580.0;468.98
2995;1;0;4;0;0;0;408.5;437.9;427.2;440.3;120.0;120.0;120.0;120.0;140.0;620.0;466.78
2996;1;1;4;0;1;1;399.9;457.5;436.7;427.1;120.0;120.0;120.0;120.0;140.0;620.0;468.24
2997;2;0;1;1;0;1;492.6;480.5;443.9;491.6;120.0;160.0;120.0;180.0;160.0;740.0;529.72
2998;2;1;4;0;1;3;566.6;503.5;520.8;444.5;120.0;160.0;80.0;100.0;120.0;580.0;523.08
2999;1;1;4;0;1;1;526.8;521.9;558.6;485.0;120.0;120.0;100.0;120.0;80.0;540.0;526.46
3000;1;0;4;0;0;1;382.6;471.9;404.6;392.0;140.0;120.0;120.0;120.0;120.0;620.0;454.22
3001;2;1;5;0;1;1;386.0;440.7;370.5;382.4;100.0;120.0;100.0;120.0;140.0;580.0;431.9200000000001
3002;2;0;4;1;0;1;391.9;435.5;447.7;448.4;120.0;160.0;100.0;100.0;80.0;560.0;456.7
3003;1;0;4;1;1;10;415.0;471.5;538.5;518.3;120.0;120.0;120.0;140.0;120.0;620.0;512.6600000000001
3004;0;1;1;0;0;0;581.5;520.1;543.7;579.7;100.0;100.0;120.0;120.0;0.0;440.0;533.0
3005;2;0;1;1;0;2;365.6;413.4;430.6;497.1;120.0;160.0;120.0;160.0;160.0;720.0;485.34
3006;3;0;4;1;1;1;443.7;550.8;383.5;439.6;120.0;120.0;100.0;120.0;120.0;580.0;479.5200000000001
3007;1;0;1;0;1;16;603.2;695.2;658.6;630.0;160.0;200.0;160.0;140.0;200.0;860.0;689.4
3008;1;0;1;0;1;6;504.3;542.2;605.6;601.8;160.0;160.0;140.0;160.0;200.0;820.0;614.78
3009;0;1;5;0;0;1;453.1;488.8;455.3;471.0;100.0;120.0;120.0;120.0;140.0;600.0;493.64
3010;6;0;4;1;1;1;600.5;642.7;618.9;519.0;160.0;200.0;200.0;200.0;160.0;920.0;660.22
3011;2;0;4;1;0;1;448.1;472.9;455.5;369.4;80.0;120.0;100.0;120.0;40.0;460.0;441.18
3012;1;0;4;0;0;3;502.2;518.7;545.2;550.6;160.0;200.0;180.0;160.0;160.0;860.0;595.3399999999999
3013;0;0;5;0;1;2;531.1;506.3;543.6;527.7;140.0;120.0;120.0;120.0;140.0;640.0;549.74
3014;5;1;4;1;0;13;658.2;751.5;692.9;633.5;160.0;200.0;200.0;200.0;200.0;960.0;739.22
3015;1;0;5;0;1;1;386.4;392.6;431.2;461.2;120.0;120.0;120.0;140.0;80.0;580.0;450.28
3016;0;1;1;0;1;2;606.9;530.4;485.6;482.2;120.0;120.0;120.0;140.0;120.0;620.0;545.02
3017;5;0;1;1;0;13;638.3;750.8;649.0;546.2;160.0;200.0;180.0;200.0;200.0;940.0;704.86
3018;1;0;1;1;0;2;409.6;505.2;417.7;494.7;160.0;160.0;120.0;140.0;100.0;680.0;501.44
3019;9;0;4;1;0;0;488.5;420.6;570.1;438.9;120.0;180.0;120.0;120.0;100.0;640.0;511.62
3020;2;0;4;1;0;2;415.3;489.0;533.3;463.0;120.0;180.0;120.0;140.0;120.0;680.0;516.12
3021;2;1;5;0;1;1;479.2;604.9;377.7;476.7;100.0;120.0;120.0;120.0;120.0;580.0;503.7
3022;18;0;1;0;1;7;491.5;580.3;597.6;578.2;120.0;120.0;120.0;120.0;100.0;580.0;565.52
3023;0;1;4;0;1;1;423.1;437.3;484.2;412.1;100.0;120.0;80.0;60.0;0.0;360.0;423.34
3024;1;0;4;0;0;3;473.1025975973292;480.3375082592105;437.6;464.4;0.0;0.0;0.0;0.0;0.0;0.0;180.4
3025;0;0;1;0;0;3;496.5;571.0;428.8;549.0;160.0;200.0;180.0;200.0;200.0;940.0;597.0600000000001
3026;1;1;1;0;0;0;443.2;430.5;443.7;432.5;80.0;120.0;80.0;80.0;40.0;400.0;429.98
3027;5;0;1;1;0;3;456.3;572.5;588.8;552.8;160.0;180.0;120.0;160.0;160.0;780.0;590.08
3028;5;1;4;1;0;3;418.8;419.6;477.5;432.7;100.0;120.0;100.0;100.0;60.0;480.0;445.72
3029;0;0;4;1;1;2;434.8;530.4;509.1;444.0;160.0;200.0;140.0;140.0;200.0;840.0;551.6600000000001
3030;7;0;5;1;1;3;446.9;389.5;573.6;473.3;120.0;120.0;100.0;100.0;140.0;580.0;492.66
3031;1;1;4;1;1;1;551.7;727.9;550.6;614.8;160.0;200.0;120.0;160.0;160.0;800.0;649.0
3032;0;1;1;1;0;5;561.8;581.3;626.7;588.7;120.0;180.0;120.0;120.0;100.0;640.0;599.7
3033;6;0;5;1;0;0;541.2566045577805;536.5481644077443;628.1;490.2;120.0;120.0;120.0;120.0;40.0;520.0;327.66
3034;1;1;4;0;1;6;394.9926061103013;585.4172990600547;504.5;540.7;120.0;120.0;120.0;120.0;100.0;580.0;325.04
3035;3;1;4;1;0;5;380.6;450.8;459.0;447.8;100.0;160.0;120.0;120.0;80.0;580.0;463.64
3036;2;0;1;0;0;5;521.6;512.8;370.1;481.7;140.0;180.0;120.0;120.0;180.0;740.0;525.24
3037;2;0;5;1;1;1;429.8;566.3;464.9;464.7;140.0;120.0;140.0;140.0;140.0;680.0;521.14
3038;1;1;1;0;1;16;546.1;681.0;638.2;647.5;140.0;120.0;140.0;120.0;160.0;680.0;638.5600000000001
3039;2;0;1;1;1;8;406.6;594.7;486.4;536.1;160.0;200.0;160.0;180.0;180.0;880.0;580.76
3040;3;0;1;1;1;13;534.4;673.1;611.5;537.6;180.0;200.0;180.0;160.0;200.0;920.0;655.3199999999999
3041;2;1;4;1;1;3;437.46777432396505;499.9188544258621;404.7;346.8;100.0;100.0;60.0;80.0;20.0;360.0;222.3
3042;0;1;4;0;1;3;617.4;592.8;543.9;555.1;120.0;180.0;100.0;140.0;120.0;660.0;593.8399999999999
3043;1;0;1;1;1;1;598.8;701.8;650.4;602.5;160.0;200.0;200.0;200.0;200.0;960.0;702.7
3044;2;1;4;1;0;2;461.7;536.3;553.8;526.6;80.0;200.0;120.0;140.0;200.0;740.0;563.6800000000001
3045;0;1;4;0;1;6;527.9;557.4;638.6;534.6;120.0;120.0;120.0;120.0;100.0;580.0;567.7
3046;0;0;4;0;0;1;445.8;387.3;403.5;438.0;80.0;120.0;100.0;120.0;80.0;500.0;434.92
3047;2;0;4;1;0;0;428.8;415.5;546.6;475.8;120.0;200.0;100.0;120.0;100.0;640.0;501.34
3048;11;0;4;1;0;0;401.7;500.5;534.6;465.9;120.0;120.0;100.0;100.0;140.0;580.0;496.54
3049;8;0;1;1;0;1;467.0;412.0;533.0;448.8;140.0;180.0;120.0;180.0;120.0;740.0;520.1600000000001
3050;1;0;5;0;0;3;429.6;371.2;462.5;425.9;100.0;120.0;120.0;160.0;140.0;640.0;465.84
3051;1;0;1;1;1;1;538.7;434.6;510.6;553.8;120.0;180.0;140.0;140.0;140.0;720.0;551.5400000000001
3052;7;0;4;1;0;0;683.7;727.3;706.0;681.3;160.0;180.0;180.0;180.0;200.0;900.0;739.6600000000001
3053;8;0;4;1;0;2;467.8;534.9;427.3;365.6;120.0;120.0;120.0;120.0;100.0;580.0;475.12
3054;1;0;3;0;1;0;555.1;430.4;553.7;459.9;140.0;120.0;120.0;120.0;40.0;540.0;507.8200000000001
3055;5;0;5;1;1;0;491.0;595.7;610.3;561.2;100.0;120.0;100.0;120.0;120.0;560.0;563.64
3056;6;0;4;0;0;1;468.7;529.6;426.1;430.0;120.0;80.0;60.0;100.0;0.0;360.0;442.88
3057;3;1;4;0;0;1;477.1;472.2;559.6;443.4;100.0;160.0;120.0;140.0;100.0;620.0;514.46
3058;4;0;4;1;0;3;506.1;694.8;650.3;630.0;160.0;160.0;160.0;160.0;160.0;800.0;656.24
3059;3;1;4;1;1;1;493.8;491.4;577.4;583.0;140.0;200.0;120.0;120.0;120.0;700.0;569.12
3060;10;0;4;1;0;1;536.8;424.5;592.8;535.4;160.0;200.0;180.0;180.0;200.0;920.0;601.9
3061;3;0;4;1;1;3;462.2;476.9;390.8;523.2;120.0;120.0;120.0;100.0;0.0;460.0;462.62
3062;1;1;1;0;0;1;475.9;591.9;409.5;508.1;120.0;120.0;120.0;100.0;100.0;560.0;509.08
3063;5;1;1;1;1;1;366.2;550.8;590.1;594.9;140.0;120.0;140.0;80.0;200.0;680.0;556.4
3064;9;0;4;1;1;3;529.4543646562763;560.114451581549;603.0;553.9;120.0;120.0;120.0;120.0;120.0;600.0;351.38
3065;2;0;1;0;0;2;432.4;418.9;392.1;367.7;120.0;180.0;120.0;120.0;140.0;680.0;458.22
3066;0;0;1;0;0;1;355.7;365.1;372.0;389.2;80.0;120.0;100.0;120.0;60.0;480.0;392.4
3067;5;0;4;1;1;1;417.1;412.3;431.6;514.5;120.0;120.0;80.0;120.0;100.0;540.0;463.1
3068;12;1;4;1;0;1;420.6;451.7;451.9;362.7;120.0;120.0;120.0;120.0;0.0;480.0;433.38
3069;1;0;1;1;1;1;424.2;532.6;571.9;562.0;120.0;120.0;100.0;100.0;120.0;560.0;530.14
3070;2;1;0;1;0;1;456.1;469.9;393.2;491.0;120.0;120.0;120.0;120.0;100.0;580.0;478.04
3071;4;0;1;1;0;2;446.6;443.9;604.2;445.9;100.0;160.0;120.0;120.0;120.0;620.0;512.1200000000001
3072;14;1;1;1;1;16;656.5;668.3;652.9;616.8;100.0;120.0;120.0;100.0;40.0;480.0;614.9
3073;18;1;1;0;1;2;441.1;679.9;609.2;570.6;140.0;200.0;120.0;120.0;160.0;740.0;608.1600000000001
3074;1;0;4;0;1;4;356.8;475.4;380.9;451.8;100.0;120.0;120.0;140.0;160.0;640.0;460.98
3075;1;0;1;1;1;8;572.3;687.6;697.2;642.7;160.0;200.0;180.0;140.0;160.0;840.0;687.96
3076;0;1;1;0;0;7;552.9;611.0;529.1;502.2;160.0;200.0;180.0;180.0;180.0;900.0;619.04
3077;0;0;4;0;0;8;493.2;554.4;504.2;510.6;140.0;200.0;140.0;160.0;200.0;840.0;580.48
3078;3;0;1;1;1;7;588.4;677.7;588.3;609.8;180.0;40.0;40.0;180.0;40.0;480.0;588.8399999999999
3079;0;0;1;0;1;2;580.2;480.3;616.2;594.6;140.0;200.0;140.0;160.0;200.0;840.0;622.26
3080;1;0;4;0;0;2;422.1;504.2;512.7;498.6;120.0;100.0;100.0;120.0;100.0;540.0;495.5200000000001
3081;1;0;3;0;1;3;574.8;677.6;663.3;627.7;140.0;160.0;120.0;120.0;120.0;660.0;640.6800000000001
3082;18;0;4;2;0;6;511.2;569.3;460.7;492.0;100.0;200.0;140.0;160.0;200.0;800.0;566.64
3083;18;0;1;2;1;3;409.8;399.3;360.4;345.9;120.0;120.0;80.0;120.0;20.0;460.0;395.08
3084;1;0;4;0;1;1;457.2;392.4;481.6;508.5;120.0;120.0;120.0;120.0;100.0;580.0;483.94
3085;3;0;4;1;1;2;511.9;570.1;354.0;407.8;160.0;200.0;160.0;180.0;200.0;900.0;548.76
3086;0;0;1;0;1;11;655.1;805.4;724.1;688.3;160.0;200.0;160.0;180.0;160.0;860.0;746.58
3087;1;0;4;0;0;2;512.6;425.1;539.8;518.8;140.0;120.0;120.0;160.0;160.0;700.0;539.26
3088;0;0;4;0;1;3;443.7;383.0;461.5;490.2;140.0;120.0;140.0;200.0;160.0;760.0;507.68
3089;10;0;1;1;0;5;472.5;474.1;521.9;429.4;120.0;120.0;120.0;120.0;80.0;560.0;491.58
3090;9;1;4;1;0;2;434.9;481.1;409.7;453.1;80.0;120.0;100.0;120.0;120.0;540.0;463.7600000000001
3091;2;1;4;0;1;8;418.0;462.8;533.0;524.2;120.0;120.0;100.0;120.0;120.0;580.0;503.6
3092;1;0;4;0;0;1;468.2;390.3;549.0;493.2;100.0;180.0;100.0;100.0;120.0;600.0;500.14
3093;0;1;4;0;0;2;442.1;570.4;461.7;497.1;120.0;180.0;160.0;160.0;80.0;700.0;534.26
3094;1;0;4;0;0;3;460.0;508.4;481.7;420.5;80.0;120.0;100.0;120.0;100.0;520.0;478.12
3095;2;1;4;0;0;5;400.9;421.4;342.3;540.0;120.0;120.0;120.0;120.0;120.0;600.0;460.92
3096;2;0;1;1;1;1;396.8;447.1;387.4;411.7;80.0;120.0;100.0;120.0;120.0;540.0;436.6
3097;11;1;4;1;0;5;528.2;455.7;494.0;499.3;120.0;120.0;80.0;80.0;0.0;400.0;475.44
3098;1;0;1;0;1;1;413.9;404.5;381.2;483.8;120.0;100.0;100.0;120.0;60.0;500.0;436.68
3099;2;1;4;1;1;10;586.7;633.0;645.5;627.6;120.0;200.0;120.0;140.0;160.0;740.0;646.5600000000001
3100;1;0;1;1;0;2;471.9;578.3;480.9;456.6;120.0;200.0;120.0;120.0;100.0;660.0;529.54
3101;1;0;4;0;0;1;420.7;380.8;460.3;394.9;0.0;0.0;0.0;0.0;0.0;0.0;331.34000000000003
3102;2;0;4;1;1;2;529.3;541.7;617.5;580.3;120.0;180.0;120.0;120.0;140.0;680.0;589.76
