NOTA_CN;NOTA_CH;NOTA_LC;NOTA_MT;NOTA_COMP1;NOTA_COMP2;NOTA_COMP3;NOTA_COMP4;NOTA_COMP5;NOTA_REDACAO
399.5;400.4;487.7;497.4;80.0;120.0;120.0;100.0;80.0;500.0
504.7;383.9;474.4;451.5;100.0;160.0;100.0;120.0;180.0;660.0
403.1;401.2;348.8;502.4;120.0;140.0;120.0;120.0;140.0;640.0
441.7;486.3;499.3;674.2;160.0;160.0;100.0;120.0;140.0;680.0
482.0;355.7;532.9;562.6;120.0;180.0;120.0;120.0;140.0;680.0
494.0;399.4;409.9;535.9;100.0;120.0;60.0;100.0;20.0;400.0
482.1;488.1;531.8;637.6;140.0;120.0;120.0;80.0;120.0;580.0
734.7;767.1;682.2;837.4;160.0;200.0;180.0;200.0;200.0;940.0
421.3;526.5;543.7;615.2;160.0;180.0;160.0;200.0;200.0;900.0
365.6;518.3;462.2;413.6;120.0;120.0;120.0;120.0;80.0;560.0
450.2;522.7;475.6;592.8;100.0;120.0;120.0;100.0;60.0;500.0
631.6;596.5;535.4;701.2;160.0;200.0;160.0;160.0;140.0;820.0
551.0;582.9;562.2;500.6;160.0;120.0;120.0;140.0;120.0;660.0
599.2;549.8;518.2;705.0;120.0;200.0;120.0;120.0;120.0;680.0
461.2;431.3;466.2;517.2;120.0;120.0;120.0;120.0;140.0;620.0
661.6;732.3;707.9;793.0;160.0;120.0;160.0;160.0;120.0;720.0
443.5;445.5;491.0;510.5;100.0;120.0;120.0;140.0;140.0;620.0
443.1;514.8;500.7;602.2;160.0;200.0;180.0;160.0;200.0;900.0
591.7;567.9;507.7;617.4;160.0;200.0;180.0;180.0;200.0;920.0
734.8;732.7;625.8;817.8;160.0;200.0;200.0;200.0;200.0;960.0
401.8;530.7;451.2;612.1;140.0;200.0;120.0;160.0;140.0;760.0
486.1;525.5;430.1;413.7;120.0;140.0;100.0;80.0;120.0;560.0
390.1;358.6;416.4;486.4;0.0;40.0;0.0;20.0;0.0;60.0
472.3;640.6;502.7;463.2;120.0;120.0;120.0;120.0;120.0;600.0
441.2;561.7;477.0;476.5;160.0;160.0;180.0;200.0;200.0;900.0
482.3;583.5;572.9;408.5;140.0;120.0;120.0;120.0;140.0;640.0
467.9;430.3;434.6;403.1;140.0;200.0;160.0;180.0;200.0;880.0
532.3;574.0;555.3;765.9;160.0;180.0;140.0;140.0;100.0;720.0
492.8;485.7;433.1;417.4;140.0;200.0;180.0;180.0;200.0;900.0
466.5;478.7;452.8;518.0;140.0;200.0;160.0;160.0;180.0;840.0
536.1;563.1;495.9;483.7;100.0;120.0;80.0;120.0;80.0;500.0
472.1;457.9;443.0;462.8;100.0;120.0;80.0;120.0;0.0;420.0
544.4;597.7;541.6;632.6;140.0;200.0;120.0;120.0;120.0;700.0
487.3;519.9;503.0;511.8;100.0;120.0;120.0;140.0;140.0;620.0
520.7;544.7;499.5;539.6;80.0;120.0;80.0;120.0;120.0;520.0
383.5;522.2;420.2;376.1;160.0;200.0;180.0;200.0;180.0;920.0
432.3;508.7;467.0;446.3;140.0;40.0;40.0;120.0;40.0;380.0
446.1;586.2;517.2;737.0;160.0;180.0;140.0;180.0;120.0;780.0
441.9;445.8;496.1;379.4;140.0;160.0;140.0;120.0;100.0;660.0
354.3;398.6;429.7;450.1;120.0;120.0;100.0;120.0;40.0;500.0
430.0;407.7;424.1;553.1;100.0;120.0;120.0;120.0;160.0;620.0
450.4;456.9;500.6;485.4;120.0;140.0;140.0;120.0;120.0;640.0
555.3;617.6;516.9;502.3;120.0;180.0;100.0;140.0;100.0;640.0
561.3;698.8;658.3;654.0;140.0;180.0;140.0;160.0;180.0;800.0
405.0;396.8;393.5;542.4;80.0;120.0;80.0;100.0;80.0;460.0
468.1;560.9;498.8;623.1;120.0;180.0;120.0;120.0;100.0;640.0
397.7;465.3;499.4;621.8;100.0;120.0;120.0;100.0;80.0;520.0
403.0;508.1;486.6;438.2;80.0;120.0;100.0;120.0;140.0;560.0
407.9;403.6;355.1;431.1;120.0;140.0;80.0;140.0;0.0;480.0
411.2;388.0;342.8;433.3;140.0;160.0;120.0;140.0;120.0;680.0
400.2817309768677;369.5;406.2;463.68104694368157;120.0;120.0;120.0;120.0;100.0;580.0
457.5;449.4;467.6;455.5;140.0;140.0;100.0;160.0;140.0;680.0
535.9;417.9;452.9;687.7;120.0;120.0;100.0;100.0;120.0;560.0
523.3;584.1;441.4;471.0;100.0;120.0;100.0;120.0;120.0;560.0
404.1;359.4;350.5;376.9;100.0;100.0;100.0;80.0;80.0;460.0
390.4;516.3;463.4;429.7;120.0;120.0;120.0;120.0;0.0;480.0
566.7;580.5;563.8;371.2;100.0;180.0;140.0;160.0;200.0;780.0
554.9;639.4;628.6;586.7;160.0;200.0;180.0;200.0;200.0;940.0
441.8;547.7;433.8;529.1;160.0;200.0;180.0;180.0;160.0;880.0
494.0;496.1;542.4;481.0;0.0;0.0;0.0;0.0;0.0;0.0
424.9;377.8;514.3;484.1;100.0;120.0;100.0;80.0;60.0;460.0
429.7;498.9;510.3;396.2;140.0;120.0;120.0;140.0;180.0;700.0
489.6;517.4;545.6;474.7;160.0;120.0;120.0;160.0;120.0;680.0
539.3;575.9;604.5;520.5;120.0;120.0;120.0;120.0;80.0;560.0
451.0;478.4;479.2;569.7;80.0;120.0;100.0;80.0;80.0;460.0
492.5;511.8;480.3;458.2;80.0;120.0;100.0;80.0;80.0;460.0
476.5;369.6;491.8;438.3;140.0;180.0;140.0;160.0;160.0;780.0
454.2;381.7;477.0;446.3;120.0;120.0;100.0;120.0;40.0;500.0
455.5;638.7;650.4;688.3;160.0;200.0;140.0;160.0;120.0;780.0
383.9;491.5;516.1;669.9;100.0;120.0;140.0;120.0;140.0;620.0
483.3;502.1;389.9;485.6;80.0;120.0;80.0;80.0;120.0;480.0
591.4;522.3;532.5;489.3;160.0;180.0;160.0;160.0;160.0;820.0
392.5;449.8;440.6;516.6;140.0;120.0;80.0;140.0;140.0;620.0
396.9;497.0;483.1;431.5;60.0;120.0;80.0;120.0;40.0;420.0
437.2;392.5;435.0;585.6;120.0;120.0;120.0;100.0;0.0;460.0
519.3462046738686;557.1;484.9;489.0763296328549;120.0;160.0;120.0;100.0;40.0;540.0
456.072734601152;549.9;465.8;486.30176602820467;80.0;80.0;60.0;60.0;40.0;320.0
551.4;653.3;526.0;504.7;120.0;180.0;120.0;160.0;180.0;760.0
373.8;367.5;480.9;389.5;100.0;120.0;120.0;120.0;100.0;560.0
658.6;599.8;554.9;720.5;120.0;120.0;120.0;160.0;160.0;680.0
486.0;482.1;517.0;408.1;120.0;120.0;120.0;120.0;140.0;620.0
464.4;602.7;455.3;669.8;140.0;200.0;160.0;180.0;200.0;880.0
527.0;460.1;512.0;543.0;120.0;120.0;80.0;80.0;60.0;460.0
590.4;558.8;506.5;615.6;160.0;200.0;180.0;180.0;180.0;900.0
454.5;424.1;418.3;542.6;120.0;120.0;100.0;120.0;60.0;520.0
353.9;460.6;473.8;395.4;80.0;120.0;80.0;100.0;0.0;380.0
409.6;557.1;469.5;557.3;100.0;120.0;100.0;120.0;100.0;540.0
497.0;465.6;435.0;448.7;140.0;120.0;120.0;120.0;160.0;660.0
687.1;617.8;582.5;824.1;160.0;200.0;180.0;200.0;200.0;940.0
489.1;454.9;448.0;469.0;0.0;0.0;0.0;0.0;0.0;0.0
412.4;457.5;539.7;645.3;120.0;40.0;40.0;120.0;40.0;360.0
566.5;572.0;614.7;698.3;200.0;200.0;160.0;200.0;200.0;960.0
595.0;456.0;466.0;508.7;160.0;200.0;160.0;180.0;200.0;900.0
463.3;592.9;487.5;566.1;100.0;120.0;80.0;80.0;120.0;500.0
413.9;364.0;329.2;383.1;80.0;120.0;80.0;120.0;0.0;400.0
498.7;702.1;622.3;709.0;140.0;120.0;140.0;180.0;180.0;760.0
361.7;391.7;397.0;422.1;120.0;180.0;120.0;140.0;0.0;560.0
632.1;668.7;562.5;594.9;80.0;140.0;120.0;120.0;140.0;600.0
369.5;414.9;434.7;430.2;120.0;40.0;80.0;120.0;40.0;400.0
632.2;708.5;641.8;714.0;100.0;120.0;140.0;120.0;120.0;600.0
433.4;395.2;353.0;478.1;60.0;120.0;60.0;80.0;120.0;440.0
375.1;484.8;405.4;592.6;120.0;200.0;140.0;180.0;180.0;820.0
427.7;610.6;581.3;532.5;100.0;120.0;140.0;180.0;100.0;640.0
556.6;570.6;537.1;570.7;160.0;200.0;180.0;200.0;180.0;920.0
454.4;554.5;476.9;463.3;120.0;120.0;120.0;120.0;160.0;640.0
469.5;368.5;454.8;389.0;100.0;120.0;120.0;120.0;100.0;560.0
582.3;614.0;594.5;686.9;160.0;180.0;160.0;180.0;180.0;860.0
505.9;540.4;534.1;469.1;160.0;200.0;160.0;140.0;200.0;860.0
445.3;503.4;456.3;424.0;120.0;120.0;120.0;120.0;120.0;600.0
406.5;346.6;392.1;528.9;140.0;200.0;140.0;160.0;160.0;800.0
536.1;440.1;453.8;525.3;120.0;120.0;120.0;160.0;120.0;640.0
466.0;611.4;547.3;554.9;100.0;120.0;80.0;100.0;40.0;440.0
619.7;621.3;531.5;689.7;180.0;200.0;160.0;180.0;200.0;920.0
459.72212374352006;386.4;379.1;484.07270432936366;120.0;120.0;120.0;120.0;140.0;620.0
461.0;415.7;434.1;496.9;120.0;160.0;140.0;180.0;200.0;800.0
379.7;377.1;361.4;403.4;80.0;120.0;80.0;120.0;120.0;520.0
630.2;716.2;574.7;682.6;160.0;180.0;100.0;120.0;120.0;680.0
439.7;485.4;456.7;432.9;100.0;120.0;100.0;160.0;80.0;560.0
657.9;728.2;616.6;710.3;140.0;40.0;40.0;160.0;40.0;420.0
502.6;590.6;551.1;640.7;120.0;200.0;140.0;120.0;80.0;660.0
420.1;483.3;423.9;422.5;120.0;140.0;120.0;160.0;120.0;660.0
509.5;510.1;485.4;386.8;0.0;0.0;0.0;0.0;0.0;0.0
452.2;472.2;411.4;416.6;120.0;120.0;120.0;120.0;120.0;600.0
387.4;436.0;445.6;400.7;120.0;120.0;100.0;100.0;80.0;520.0
489.0;569.4;549.5;521.2;160.0;200.0;160.0;180.0;180.0;880.0
398.1225164220011;359.7;399.2;413.98606417525576;80.0;80.0;80.0;120.0;80.0;440.0
450.9;552.5;382.6;500.0;120.0;120.0;120.0;120.0;100.0;580.0
412.9;357.2;332.5;428.6;60.0;80.0;60.0;80.0;40.0;320.0
437.0;385.9;442.8;373.0;120.0;120.0;100.0;80.0;80.0;500.0
585.8;620.2;361.0;652.2;80.0;120.0;100.0;120.0;140.0;560.0
619.3;669.1;657.6;630.4;160.0;200.0;160.0;200.0;200.0;920.0
552.3;686.6;537.4;643.6;140.0;200.0;160.0;200.0;200.0;900.0
457.0;455.1;358.3;538.8;120.0;120.0;100.0;120.0;0.0;460.0
535.2;516.2;556.0;629.0;120.0;140.0;120.0;120.0;160.0;660.0
420.2;424.2;470.6;435.4;120.0;120.0;120.0;120.0;0.0;480.0
386.8;355.1;429.1;408.3;100.0;40.0;40.0;80.0;40.0;300.0
549.7;583.6;507.0;369.7;80.0;120.0;100.0;120.0;100.0;520.0
604.0;631.6;600.0;806.1;160.0;140.0;140.0;140.0;180.0;760.0
445.7;660.0;592.8;726.8;140.0;200.0;140.0;160.0;120.0;760.0
479.8;550.6;390.5;554.0;120.0;200.0;120.0;120.0;140.0;700.0
482.3;517.4;473.4;570.3;120.0;160.0;100.0;80.0;60.0;520.0
416.1;379.0;408.6;453.8;100.0;80.0;120.0;100.0;100.0;500.0
508.0;596.6;564.5;665.6;140.0;200.0;120.0;120.0;200.0;780.0
514.8;559.4;444.6;416.7;100.0;140.0;80.0;80.0;80.0;480.0
498.2;526.2;403.3;456.6;120.0;120.0;100.0;120.0;80.0;540.0
406.8;514.5;525.2;421.9;120.0;200.0;100.0;100.0;80.0;600.0
442.8;343.5;341.6;375.3;120.0;200.0;120.0;160.0;200.0;800.0
412.9;483.9;393.8;423.7;100.0;120.0;100.0;100.0;60.0;480.0
513.3;524.2;528.5;548.4;100.0;120.0;80.0;120.0;140.0;560.0
551.2;500.7;525.2;620.8;160.0;120.0;120.0;160.0;140.0;700.0
404.0;457.2;442.2;405.7;120.0;120.0;120.0;160.0;80.0;600.0
551.4;562.9;562.4;712.5;160.0;200.0;100.0;100.0;120.0;680.0
434.7;376.0;413.0;504.9;120.0;120.0;120.0;140.0;140.0;640.0
499.8;565.0;568.8;490.1;120.0;180.0;140.0;140.0;180.0;760.0
426.1;571.5;443.8;425.3;80.0;120.0;120.0;140.0;160.0;620.0
452.5;478.3;440.5;437.9;100.0;120.0;100.0;80.0;20.0;420.0
471.9;488.0;505.1;464.7;120.0;120.0;120.0;120.0;120.0;600.0
456.2500686609054;443.6;437.9;445.6463063836652;80.0;120.0;100.0;100.0;0.0;400.0
460.9;571.0;535.7;588.3;140.0;160.0;120.0;160.0;160.0;740.0
566.0;593.7;527.2;718.6;120.0;180.0;120.0;160.0;180.0;760.0
467.8;424.5;467.5;519.7;120.0;120.0;120.0;120.0;160.0;640.0
456.7;566.1;514.3;502.4;120.0;140.0;120.0;120.0;60.0;560.0
430.5;497.7;446.2;452.7;100.0;100.0;80.0;120.0;120.0;520.0
423.3;506.7;464.1;573.0;160.0;180.0;140.0;180.0;160.0;820.0
573.8;475.9;495.2;644.5;120.0;160.0;120.0;140.0;120.0;660.0
517.4;537.0;523.0;625.8;120.0;180.0;160.0;160.0;200.0;820.0
418.0;517.1;396.2;565.8;100.0;120.0;100.0;100.0;120.0;540.0
491.5;559.6;474.0;470.1;0.0;0.0;0.0;0.0;0.0;0.0
527.5;538.7;561.1;657.7;160.0;200.0;180.0;200.0;160.0;900.0
386.4;493.8;460.9;389.1;120.0;180.0;120.0;140.0;120.0;680.0
557.1;584.9;533.1;687.2;160.0;200.0;200.0;160.0;180.0;900.0
350.4;473.0;354.0;460.7;120.0;120.0;100.0;100.0;80.0;520.0
538.8;507.0;529.2;534.7;120.0;120.0;100.0;120.0;140.0;600.0
429.84482993946364;356.4;387.9;456.5389597249003;120.0;120.0;120.0;120.0;120.0;600.0
379.8;502.0;462.0;574.1;140.0;200.0;160.0;180.0;180.0;860.0
472.6;493.7;543.3;566.9;140.0;160.0;120.0;140.0;140.0;700.0
554.7;548.6;465.6;617.8;140.0;200.0;180.0;180.0;120.0;820.0
478.2;464.7;548.9;491.9;120.0;180.0;120.0;120.0;120.0;660.0
364.3;430.8;328.4;414.6;0.0;0.0;0.0;0.0;0.0;0.0
351.7;439.3;413.3;410.9;80.0;40.0;40.0;120.0;40.0;320.0
498.2;366.4;470.9;551.3;100.0;120.0;100.0;120.0;120.0;560.0
469.4;438.6;479.2;550.7;80.0;120.0;120.0;120.0;80.0;520.0
374.9;430.1;437.2;413.6;120.0;120.0;100.0;100.0;120.0;560.0
365.9;420.4;478.5;366.5;60.0;120.0;80.0;40.0;0.0;300.0
451.5;398.2;420.8;545.6;120.0;120.0;120.0;140.0;100.0;600.0
485.9;582.1;588.1;430.5;140.0;160.0;120.0;140.0;160.0;720.0
573.6;550.3;489.5;468.8;120.0;120.0;120.0;80.0;80.0;520.0
487.0;576.2;497.5;388.4;140.0;120.0;120.0;120.0;100.0;600.0
426.3;458.8;494.2;393.2;120.0;180.0;140.0;200.0;160.0;800.0
440.2;600.7;484.6;630.4;120.0;120.0;100.0;120.0;0.0;460.0
521.3;580.7;506.4;454.4;140.0;180.0;140.0;180.0;160.0;800.0
551.6;427.6;408.9;458.2;120.0;120.0;100.0;140.0;120.0;600.0
414.2;382.3;462.0;414.4;100.0;120.0;100.0;120.0;0.0;440.0
439.4;441.7;497.0;593.4;120.0;120.0;120.0;120.0;60.0;540.0
467.9;458.4;514.9;431.0;160.0;200.0;120.0;160.0;180.0;820.0
472.0;575.8;532.4;485.3;140.0;200.0;140.0;160.0;120.0;760.0
498.0;628.8;536.4;422.7;140.0;200.0;140.0;180.0;160.0;820.0
457.2;521.2;583.6;691.1;120.0;120.0;140.0;140.0;80.0;600.0
409.91160063814846;402.4;319.6;397.0085232199711;80.0;80.0;100.0;80.0;0.0;340.0
467.1;393.2;482.3;485.5;120.0;120.0;100.0;80.0;100.0;520.0
393.6;479.57370028567004;465.6256591077051;452.6;104.88258309382213;103.11715211176656;98.20658503738368;98.20658503738368;100.02800096181844;504.4409062421745
608.2;660.9;698.4;645.0;120.0;120.0;120.0;120.0;100.0;580.0
485.3;553.1;554.5;538.2;120.0;120.0;120.0;120.0;120.0;600.0
407.4;403.0;484.8;517.6;80.0;160.0;80.0;100.0;140.0;560.0
487.6;586.5;536.9;614.0;120.0;160.0;140.0;160.0;140.0;720.0
578.3;670.2;531.9;599.0;140.0;200.0;180.0;180.0;180.0;880.0
582.4;570.6;577.4;641.6;140.0;200.0;160.0;180.0;200.0;880.0
456.0;422.7;467.9;479.8;120.0;200.0;100.0;160.0;200.0;780.0
444.2;527.0;503.9;433.9;80.0;140.0;120.0;120.0;140.0;600.0
550.9;465.7;492.2;408.4;120.0;180.0;120.0;140.0;140.0;700.0
451.8;401.7;346.2;496.8;100.0;100.0;100.0;100.0;0.0;400.0
432.5;616.9;588.6;636.2;140.0;180.0;120.0;180.0;200.0;820.0
566.4;548.2;574.7;497.3;180.0;200.0;180.0;200.0;160.0;920.0
488.8;402.5;392.1;503.8;100.0;120.0;80.0;80.0;0.0;380.0
525.3;545.2;570.5;446.2;140.0;200.0;140.0;160.0;160.0;800.0
570.0;572.1;546.9;649.4;160.0;200.0;140.0;180.0;180.0;860.0
417.3;484.8;521.5;591.1;160.0;120.0;100.0;120.0;120.0;620.0
659.4;707.3;593.1;748.3;160.0;200.0;180.0;200.0;200.0;940.0
524.9;571.5;563.0;408.7;140.0;160.0;140.0;140.0;80.0;660.0
502.3;530.2;521.7;583.6;120.0;180.0;120.0;140.0;100.0;660.0
411.3;473.8;507.9;456.1;100.0;120.0;120.0;140.0;160.0;640.0
512.1;455.6;455.5;490.6;120.0;120.0;80.0;100.0;80.0;500.0
627.9;668.1;632.3;634.8;120.0;120.0;120.0;120.0;60.0;540.0
450.0;568.0;457.6;376.0;120.0;80.0;60.0;140.0;20.0;420.0
386.6;526.9;439.7;431.5;100.0;180.0;160.0;200.0;200.0;840.0
473.2;515.9;418.2;561.6;120.0;120.0;100.0;100.0;80.0;520.0
381.6;469.9;478.2;477.6;120.0;120.0;100.0;120.0;80.0;540.0
398.9400981267589;456.3;413.6;467.87961661715536;0.0;0.0;0.0;0.0;0.0;0.0
525.4;597.3;557.8;601.6;140.0;200.0;160.0;160.0;200.0;860.0
531.9;464.1;544.5;624.9;140.0;200.0;120.0;120.0;120.0;700.0
391.2;450.3;540.5;410.2;160.0;200.0;160.0;180.0;180.0;880.0
560.3;657.2;632.2;732.0;160.0;140.0;120.0;200.0;160.0;780.0
412.3;537.5;485.3;467.9;100.0;120.0;120.0;140.0;100.0;580.0
604.5;618.6;602.7;725.5;160.0;180.0;160.0;200.0;200.0;900.0
570.9;595.3;591.2;677.1;120.0;160.0;120.0;120.0;140.0;660.0
547.0;616.4;574.6;598.1;160.0;120.0;120.0;140.0;140.0;680.0
610.6;670.4;633.7;778.7;160.0;200.0;140.0;180.0;200.0;880.0
408.1;350.9;537.8;577.4;100.0;140.0;100.0;80.0;40.0;460.0
592.3;638.9;591.2;699.0;160.0;200.0;160.0;200.0;200.0;920.0
494.4;484.6;478.1;588.9;120.0;100.0;120.0;120.0;80.0;540.0
409.4;393.4;417.2;420.3;80.0;180.0;100.0;120.0;100.0;580.0
469.4;526.8;536.8;412.2;120.0;120.0;100.0;120.0;60.0;520.0
587.4;605.3;626.8;711.3;120.0;180.0;120.0;120.0;100.0;640.0
390.7;481.4;428.9;380.4;120.0;120.0;120.0;120.0;60.0;540.0
382.5;460.6;528.8;560.2;80.0;120.0;140.0;120.0;120.0;580.0
568.8;502.3;541.8;530.8;140.0;200.0;180.0;180.0;160.0;860.0
485.2;592.8;504.8;493.2;140.0;120.0;100.0;120.0;120.0;600.0
425.0;442.4;407.7;441.8;80.0;120.0;80.0;100.0;80.0;460.0
477.7;454.6;493.1;622.6;120.0;120.0;100.0;140.0;140.0;620.0
482.1;567.8;547.3;692.2;120.0;120.0;120.0;140.0;60.0;560.0
651.5;670.2;585.8;759.7;160.0;200.0;160.0;160.0;200.0;880.0
470.7;352.4;411.6;389.6;120.0;120.0;100.0;120.0;120.0;580.0
485.0;525.6;563.4;512.4;100.0;160.0;100.0;140.0;140.0;640.0
529.3;603.9;595.3;640.2;200.0;120.0;160.0;140.0;80.0;700.0
444.27143989844694;355.4;336.7;413.5347010628764;0.0;0.0;0.0;0.0;0.0;0.0
511.7;571.7;508.6;649.3;120.0;200.0;160.0;160.0;180.0;820.0
459.2;475.2;381.8;447.7;120.0;120.0;80.0;120.0;40.0;480.0
507.2;553.7;583.2;553.3;160.0;180.0;140.0;160.0;100.0;740.0
467.2;405.7;426.2;525.6;140.0;40.0;40.0;140.0;40.0;400.0
498.3;676.4;514.1;477.2;100.0;120.0;120.0;140.0;120.0;600.0
428.5;432.1;480.9;455.8;140.0;200.0;180.0;200.0;180.0;900.0
563.0;672.4;638.2;639.5;160.0;40.0;40.0;140.0;40.0;420.0
584.2;686.3;629.0;687.0;140.0;140.0;100.0;120.0;100.0;600.0
384.4;412.8;367.6;508.5;120.0;140.0;100.0;120.0;80.0;560.0
556.5;578.5;461.6;619.0;140.0;160.0;140.0;140.0;140.0;720.0
409.6;455.1;537.5;421.3;120.0;40.0;40.0;120.0;40.0;360.0
467.0;455.5;358.1;408.9;80.0;120.0;100.0;80.0;0.0;380.0
355.2;498.2;348.1;456.0;0.0;0.0;0.0;0.0;0.0;0.0
570.3;547.0;555.1;643.8;100.0;120.0;100.0;120.0;120.0;560.0
496.2;631.2;534.0;390.4;120.0;140.0;120.0;120.0;140.0;640.0
521.2;497.2;468.9;586.7;140.0;200.0;120.0;140.0;200.0;800.0
447.6;398.5;427.4;393.5;120.0;120.0;120.0;120.0;120.0;600.0
422.1;426.8;439.9;435.3;80.0;200.0;120.0;120.0;120.0;640.0
613.2;629.2;564.0;654.7;120.0;180.0;160.0;140.0;180.0;780.0
556.5;577.7;585.2;579.3;140.0;120.0;120.0;120.0;120.0;620.0
550.5;591.8;594.2;531.6;120.0;120.0;100.0;120.0;120.0;580.0
478.0;594.3;546.7;483.4;140.0;120.0;100.0;160.0;120.0;640.0
501.1;417.2;387.6;391.4;100.0;120.0;120.0;120.0;0.0;460.0
480.0;483.8;407.0;438.9;0.0;0.0;0.0;0.0;0.0;0.0
436.1;440.5;504.1;543.0;120.0;120.0;80.0;120.0;80.0;520.0
366.6;406.0;398.4;428.8;0.0;0.0;0.0;0.0;0.0;0.0
591.6;616.8;574.3;693.7;120.0;120.0;120.0;120.0;120.0;600.0
431.1;570.5;463.9;383.4;120.0;120.0;120.0;120.0;160.0;640.0
405.4;409.9;407.8;405.7;100.0;120.0;80.0;120.0;100.0;520.0
474.3;439.8;365.5;393.0;80.0;120.0;100.0;120.0;100.0;520.0
433.5;480.0;454.9;536.3;140.0;120.0;120.0;120.0;140.0;640.0
424.6870530124336;504.8;496.2;460.70002874453667;100.0;120.0;120.0;160.0;120.0;620.0
555.8;544.6;465.0;523.1;120.0;120.0;80.0;120.0;120.0;560.0
711.3;694.2;616.6;805.5;160.0;200.0;200.0;200.0;200.0;960.0
456.8;434.2;382.4;408.6;80.0;120.0;100.0;120.0;120.0;540.0
484.1;543.0;494.8;661.1;120.0;200.0;120.0;140.0;80.0;660.0
425.4;503.4;516.8;543.7;80.0;120.0;100.0;120.0;140.0;560.0
470.4;639.7;571.3;639.4;140.0;200.0;120.0;160.0;180.0;800.0
622.0;537.1;583.0;473.2;120.0;180.0;160.0;140.0;180.0;780.0
402.9;539.9;549.4;638.3;120.0;140.0;120.0;120.0;80.0;580.0
497.0;542.7;537.3;569.4;180.0;200.0;160.0;200.0;160.0;900.0
464.7;517.2;506.5;647.3;120.0;140.0;120.0;120.0;80.0;580.0
425.0;491.8;440.9;385.1;80.0;120.0;100.0;120.0;40.0;460.0
520.7;638.4;526.6;420.4;140.0;200.0;140.0;160.0;120.0;760.0
450.2;520.7;488.2;410.1;120.0;120.0;120.0;120.0;40.0;520.0
669.8;692.8;620.9;743.9;140.0;120.0;120.0;160.0;200.0;740.0
488.7;532.9;501.6;601.9;140.0;120.0;120.0;120.0;80.0;580.0
527.2;432.5;562.8;467.4;140.0;100.0;120.0;180.0;120.0;660.0
484.2;392.6;434.3;459.6;120.0;40.0;40.0;100.0;0.0;300.0
369.2;398.2;333.2;414.4;100.0;120.0;100.0;120.0;60.0;500.0
490.5;428.5;504.0;483.7;140.0;200.0;160.0;180.0;200.0;880.0
379.1;432.3;415.2;400.3;120.0;120.0;80.0;80.0;40.0;440.0
554.5;605.6;566.7;657.7;120.0;120.0;120.0;120.0;80.0;560.0
358.9;421.0;374.4;455.8;120.0;120.0;120.0;140.0;160.0;660.0
566.8;661.4;522.8;585.5;140.0;120.0;140.0;120.0;120.0;640.0
381.0;491.5;442.6;562.6;120.0;120.0;100.0;120.0;120.0;580.0
424.4;585.9;497.7;418.8;140.0;140.0;120.0;140.0;140.0;680.0
455.5;501.8;473.7;556.8;120.0;180.0;120.0;140.0;160.0;720.0
416.3;578.1;538.2;415.2;160.0;40.0;40.0;140.0;40.0;420.0
476.7;606.4;590.4;609.6;160.0;180.0;160.0;160.0;180.0;840.0
465.0;455.3;566.1;605.3;160.0;120.0;160.0;200.0;140.0;780.0
423.2;400.2;419.1;432.2;120.0;120.0;80.0;120.0;0.0;440.0
463.4688037373032;548.3;467.2;531.2974125425484;80.0;120.0;80.0;80.0;0.0;360.0
526.4;532.5;556.8;434.7;120.0;140.0;100.0;120.0;140.0;620.0
429.4;416.0;431.5;506.7;120.0;120.0;100.0;120.0;140.0;600.0
387.8;553.6;449.5;541.2;120.0;120.0;120.0;80.0;140.0;580.0
374.8;553.0;527.9;501.8;140.0;120.0;100.0;120.0;60.0;540.0
538.8;611.5;549.6;465.1;120.0;120.0;120.0;120.0;140.0;620.0
414.5;360.5;427.2;522.0;80.0;80.0;80.0;80.0;80.0;400.0
477.8;602.9;524.2;561.9;160.0;200.0;180.0;200.0;180.0;920.0
585.7;623.3;636.7;662.9;160.0;200.0;180.0;180.0;200.0;920.0
389.4;399.6;419.7;412.5;120.0;120.0;100.0;100.0;20.0;460.0
373.0;467.4;524.5;442.3;120.0;120.0;120.0;120.0;120.0;600.0
518.1;562.3;442.7;588.4;140.0;200.0;160.0;160.0;140.0;800.0
470.3;530.2;477.3;398.5;120.0;120.0;100.0;80.0;80.0;500.0
467.0;512.6;527.1;481.2;80.0;120.0;120.0;100.0;80.0;500.0
516.1;477.0;540.1;478.2;80.0;180.0;120.0;140.0;140.0;660.0
592.4;645.6;691.6;697.3;160.0;200.0;140.0;180.0;160.0;840.0
451.8;482.5;472.9;474.4;120.0;120.0;120.0;120.0;140.0;620.0
532.6;468.6;577.9;438.8;120.0;160.0;140.0;140.0;200.0;760.0
368.6632080903124;449.1;503.5;530.8792476084819;120.0;120.0;120.0;120.0;80.0;560.0
376.3;415.1;381.5;381.7;120.0;120.0;100.0;120.0;120.0;580.0
519.0;511.8;496.8;537.8;140.0;160.0;120.0;160.0;160.0;740.0
447.6;444.0;482.7;528.4;100.0;120.0;120.0;100.0;120.0;560.0
486.7;473.4;510.8;543.0;120.0;160.0;120.0;140.0;200.0;740.0
474.9;496.1;505.0;590.7;140.0;160.0;180.0;180.0;200.0;860.0
421.0;441.9;446.2;451.5;120.0;120.0;100.0;160.0;120.0;620.0
641.2;696.9;548.9;681.8;160.0;200.0;180.0;180.0;200.0;920.0
520.5;587.6;524.4;559.9;160.0;180.0;140.0;180.0;180.0;840.0
